Variable / Field Name,Form Name,Section Header,Field Type,Field Label,"Choices, Calculations, OR Slider Labels",Field Note,Text Validation Type OR Show Slider Number,Text Validation Min,Text Validation Max,Identifier?,Branching Logic (Show field only if...),Required Field?,Custom Alignment,Question Number (surveys only),Matrix Group Name,Matrix Ranking?,Field Annotation
ctob10,tobacco,,descriptive,"<div style=""text-decoration: underline;"">OFFSET</div>
How old were you the last time you had these problems?",,,,,,,[dctob036] = '1' or [dctob038] = '1' or [dctob039] = '1'  or [dctob043] = '1' or [dctob044] = '1'  or [dctob046] = '1' or [dctob047] = '1' or [dctob048] = '1'  or [dctob049] = '1' or [dctob050] = '1'  or [dctob051] = '1'  or [dctob053] = '1' ,,,,,,
dctob056,tobacco,,dropdown,Age,"1, 1| 2, 2 | 3, 3| 4, 4| 5, 5| 6, 6|7, 7 | 8, 8 | 9, 9 | 10, 10 | 11, 11 | 12, 12 | 13, 13 | 14, 14 | 15, 15 | 16, 16 | 17, 17 | 18, 18 | 997, 997 | 998, 998 | 999, 999",AGE,autocomplete,,,,[dctob036] = '1' or [dctob038] = '1' or [dctob039] = '1'  or [dctob043] = '1' or [dctob044] = '1'  or [dctob046] = '1' or [dctob047] = '1' or [dctob048] = '1'  or [dctob049] = '1' or [dctob050] = '1'  or [dctob051] = '1'  or [dctob053] = '1' ,,,,,,
dctob057,tobacco,,dropdown,Month,"1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 | 8, 8 | 9, 9 | 10, 10 | 11, 11 | 12, 12 | 97, 97 | 98, 98 | 99, 99",MONTH,autocomplete,,,,[dctob036] = '1' or [dctob038] = '1' or [dctob039] = '1'  or [dctob043] = '1' or [dctob044] = '1'  or [dctob046] = '1' or [dctob047] = '1' or [dctob048] = '1'  or [dctob049] = '1' or [dctob050] = '1'  or [dctob051] = '1'  or [dctob053] = '1' ,,RH,,,,
dctob058,tobacco,,text,Year,,YEAR,number,1900,9999,,[dctob036] = '1' or [dctob038] = '1' or [dctob039] = '1'  or [dctob043] = '1' or [dctob044] = '1'  or [dctob046] = '1' or [dctob047] = '1' or [dctob048] = '1'  or [dctob049] = '1' or [dctob050] = '1'  or [dctob051] = '1'  or [dctob053] = '1' ,,RH,,,,
ctob11,tobacco,,descriptive,"<div style=""text-decoration: underline;"">COURSE</div>
",,,,,,,[dctob036] = '1' or [dctob038] = '1' or [dctob039] = '1'  or [dctob043] = '1' or [dctob044] = '1'  or [dctob046] = '1' or [dctob047] = '1' or [dctob048] = '1'  or [dctob049] = '1' or [dctob050] = '1'  or [dctob051] = '1'  or [dctob053] = '1' ,,,,,,
dctob059,tobacco,,radio,Did you ever have three (or more) (list symptoms) problems all in the same year?,"0, No | 1, Yes | 9, Unk",,,,,,[dctob036] = '1' or [dctob038] = '1' or [dctob039] = '1'  or [dctob043] = '1' or [dctob044] = '1'  or [dctob046] = '1' or [dctob047] = '1' or [dctob048] = '1'  or [dctob049] = '1' or [dctob050] = '1'  or [dctob051] = '1'  or [dctob053] = '1' ,,RH,,,,
dctob060,tobacco,,dropdown,How old were you the first time you had three (or more) of these problems in the same year?,"1, 1| 2, 2 | 3, 3| 4, 4| 5, 5| 6, 6|7, 7 | 8, 8 | 9, 9 | 10, 10 | 11, 11 | 12, 12 | 13, 13 | 14, 14 | 15, 15 | 16, 16 | 17, 17 | 18, 18 | 997, 997 | 998, 998 | 999, 999",AGE,autocomplete,,,,[dctob059] = '1',,,,,,
ctob12,tobacco,,descriptive,"<div style=""text-decoration: underline;"">QUITTING</div>
",,,,,,,,,,,,,
dctob061,tobacco,,text,How many different times did you ever try really hard to quit smoking?,,TIMES,number,,,,,,,,,,
dctob062,tobacco,,text,How many of these times have you gone without smoking for 3 months or longer?,,TIMES,number,,,,,,,,,,
ctob13,tobacco,,descriptive,What was the longest period of time you have ever gone without smoking?,,,,,,,,,,,,,
dctob063,tobacco,,text,N of Days,,DAYS,number,,,,,,,,,,
dctob064,tobacco,,text,N of Weeks,,WEEKS,number,,,,,,,,,,
dctob065,tobacco,,text,N of Months,,MONTHS,number,,,,,,,,,,
ctob13a,tobacco,,descriptive,"<div style=""font-size: 14pt; text-decoration: underline;display:block; width: 100%; background-color: #ffffdd;"">DISTRESS</div>
Please look at the thermometer/scale. 
<div style=""color: purple; font-style: italic; width: 100%; background-color: #ffffdd;"">INTERVIEWER: Remind child how to use scale, if necessary.</div>",,,,,,,,,,,,,
ctob14,tobacco,,descriptive,"<div style="" width: 100%;width: 100%; background-color: #E5D9F7;"">Participant Card 8 (Distress/Impairment)</div>",,,,,,,,,,,,,
ctob15,tobacco,,descriptive,"<div style=""font-size: 12pt;display:block; width: 100%; background-color: #ffffdd; "">DISTRESS </div>",,,,,,,,,,,,,
dctob066,tobacco,,dropdown,How much did smoking upset or bother you? ,"0, 0 | 1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 | 8, 8 | 9, 9 | 10, 10 | 997, 997 | 998, 998 | 999, 999",CODE RESPONSE,autocomplete,0,10,,,,,,,,
ctob16,tobacco,,descriptive,"<div style=""font-size: 14pt;text-decoration: underline;width: 100%; background-color: #ffffdd;"">HELP-SEEKING TREATMENT (Lifetime)</div>",,,,,,,,,,,,,
dctob067,tobacco,,radio,Did you or your parents ever try to find help from a doctor or other professional for (list symptoms)?,"0, No | 1, Yes | 9, Unk",,,,,,,,,,dctob067,,
dctob068,tobacco,,radio,"Did anyone, like a teacher or family member, suggest that you get help for (smoking/tobacco use)? ","0, No | 1, Yes | 9, Unk",,,,,,,,,,dctob067,,
dctob069,tobacco,,radio,"Did you ever go to see a doctor, nurse, social worker, psychologist, school counselor, minister/priest or other professional to get help for (smoking/tobacco use)?","0, No | 1, Yes | 9, Unk",,,,,,,,,,dctob067,,
ctob18,tobacco,,descriptive,What kind of person/people did you get help from?,,,,,,,[dctob069] = '1',,,,,,
ctob17,tobacco,,descriptive,"<div style="" width: 100%;width: 100%; background-color: #E5D9F7;"">Participant Card 13 (Professional/Treatment)</div>",,,,,,,[dctob069] = '1',,,,,,
dctob070,tobacco,,text,Specify (Professional/Treatment 1),,PROFESSIONAL/TREATMENT,,,,,[dctob069] = '1',,,,,,
dctob071,tobacco,,text,Specify (Code 1),,CODE RESPONSE,number,,,,[dctob069] = '1',,,,,,
dctob072,tobacco,,text,Specify (Professional/Treatment 2),,PROFESSIONAL/TREATMENT,,,,,[dctob069] = '1',,,,,,
dctob073,tobacco,,text,Specify (Code 2),,CODE RESPONSE,number,,,,[dctob069] = '1',,,,,,
dctob074,tobacco,,text,Specify (Professional/Treatment 3),,PROFESSIONAL/TREATMENT,,,,,[dctob069] = '1',,,,,,
dctob075,tobacco,,text,Specify (Code 3),,CODE RESPONSE,number,,,,[dctob069] = '1',,,,,,
ctob19,tobacco,,descriptive,"<div style="" color: purple; font-style: italic; width: 100%; background-color: #ffffdd;"">If from multiple people:</div> Who did you get help from the first time?",,,,,,,[dctob069] = '1',,,,,,
dctob076,tobacco,,radio,N/A,"7, N/A",,,,,,[dctob069] = '1',,,,,,
dctob077,tobacco,,text,Specify (Professional/Treatment),,PROFESSIONAL/TREATMENT,,,,,[dctob069] = '1',,,,,,
dctob078,tobacco,,text,Specify (Code),,CODE RESPONSE,number,,,,[dctob069] = '1',,,,,,
dctob079,tobacco,,dropdown,How old were you the first time you got help?,"1, 1| 2, 2 | 3, 3| 4, 4| 5, 5| 6, 6|7, 7 | 8, 8 | 9, 9 | 10, 10 | 11, 11 | 12, 12 | 13, 13 | 14, 14 | 15, 15 | 16, 16 | 17, 17 | 18, 18 | 997, 997 | 998, 998 | 999, 999",AGE,autocomplete,,,,[dctob069] = '1',,,,,,
dctob080,tobacco,,radio,Are you getting help now?,"0, No | 1, Yes | 9, Unk",,,,,,[dctob069] = '1',,RH,,,,
dctob081,tobacco,,dropdown,"If no, how old were you the last time you got help?","1, 1| 2, 2 | 3, 3| 4, 4| 5, 5| 6, 6|7, 7 | 8, 8 | 9, 9 | 10, 10 | 11, 11 | 12, 12 | 13, 13 | 14, 14 | 15, 15 | 16, 16 | 17, 17 | 18, 18 | 997, 997 | 998, 998 | 999, 999",AGE,autocomplete,,,,[dctob080] = '0',,,,,,
ctob20,tobacco,,descriptive,What kind of treatment(s) have you gotten...(Code all that apply)?,,,,,,,[dctob069] = '1',,,,,,
dctob082,tobacco,,radio,Behavioral Therapy,"0, No | 1, Yes | 9, Unk",,,,,,[dctob069] = '1',,,,dctob028,,
dctob083,tobacco,,radio,Group Therapy,"0, No | 1, Yes | 9, Unk",,,,,,[dctob069] = '1',,,,dctob028,,
dctob084,tobacco,,radio,Other,"0, No | 1, Yes | 9, Unk",,,,,,[dctob069] = '1',,,,dctob028,,
dctob085,tobacco,,notes,Specify (Other),,,,,,,[dctob084] = '1',,LH,,,,
dctob086,tobacco,,radio,Medications *Refer to Medication Card,"0, No | 1, Yes | 9, Unk",,,,,,[dctob069] = '1',,RH,,,,
ctob21,tobacco,,descriptive,"<div style="" width: 100%;width: 100%; background-color: #E5D9F7;"">Participant Card 9 (Medications)</div>",,,,,,,[dctob086] = '1',,,,,,
dctob087,tobacco,,text,Specify (Medication 1),,MEDICATION,,,,,[dctob086] = '1',,,,,,
dctob088,tobacco,,text,Specify (Code 1),,CODE RESPONSE,number,,,,[dctob086] = '1',,,,,,
dctob089,tobacco,,text,Specify (Medication 2),,MEDICATION,,,,,[dctob086] = '1',,,,,,
dctob090,tobacco,,text,Specify (Code 2),,CODE RESPONSE,number,,,,[dctob086] = '1',,,,,,
dctob091,tobacco,,text,Specify (Medication 3),,MEDICATION,,,,,[dctob086] = '1',,,,,,
dctob092,tobacco,,text,Specify (Code 3),,CODE RESPONSE,number,,,,[dctob086] = '1',,,,,,
dctob093,tobacco,,text,Specify (Medication 4),,MEDICATION,,,,,[dctob086] = '1',,,,,,
dctob094,tobacco,,text,Specify (Code 4),,CODE RESPONSE,number,,,,[dctob086] = '1',,,,,,
ctob_end,tobacco,,descriptive,"<div style=""color: red; font-style: italic; width: 100%; background-color: #ffffdd;"">INTERVIEWER: END Tobacco section.</div>",,,,,,,,,,,,,
calc0,alcohol_abusedependence,,descriptive,"<div style=""color: blue;width: 100%; background-color: #ffffdd;"">The next questions are about your use of alcohol including beer, wine, wine coolers, and hard liquor like vodka, gin, whiskey, and mixed drinks.   When I say 'drink', I mean a glass of wine, a bottle or can of beer, a shot of liquor, or a mixed drink.</div>
",,,,,,,,,,,,,
calc2,alcohol_abusedependence,,radio,"<div style=""color: purple; font-style: italic; width: 100%; background-color: #ffffdd;"">INTERVIEWER: IS PARTICIPANT AGE 12 OR OLDER? </div>","0, No | 1, Yes",,,,,,,,RH,,,,
calc1,alcohol_abusedependence,,descriptive,"<div style=""color: purple; font-style: italic; width: 100%; background-color: #ffffdd;"">INTERVIEWER: Ask to 12 and over ONLY.</div>",,,,,,,[calc2] = '1',,,,,,
calc2a,alcohol_abusedependence,,descriptive,"<div style=""color: red; font-style: italic; width: 100%; background-color: #ffffdd;"">INTERVIEWER: If under 12 years, END Alcohol section.</div>",,,,,,,[calc2] = '0',,,,,,
calc3,alcohol_abusedependence,,descriptive,"<div style=""color: blue;width: 100%; background-color: #ffffdd;"">One Standard Drink:
12.oz. beer = 1 can or bottle
5 oz. wine = 1 small glass
1.5 oz. hard liquor = 1 shot or 1 mixed drink
</div>",,,,,,,,,,,,,
calc4,alcohol_abusedependence,,descriptive,"<div style=""font-size: 14pt;text-decoration: underline;width: 100%; background-color: #ffffdd;"">GENERAL PROBES</div>
<div style=""font-size: 12pt;display:block; width: 100%; background-color: #ffffdd; "">ALCOHOL USE</div>",,,,,,,,,,,,,
dcalc001,alcohol_abusedependence,,radio,"Have you ever had a drink of beer, wine, liquor, even a sip?","0, No | 1, Yes | 9, Unk",,,,,,,,RH,,,,
calc5,alcohol_abusedependence,,descriptive,"<div style=""color: red; font-style: italic; width: 100%; background-color: #ffffdd;"">INTERVIEWER: If never had a drink, END Alcohol section.</div>",,,,,,,[dcalc001] = '0',,,,,,
dcalc002,alcohol_abusedependence,,radio,Have you ever had more than a sip?,"0, No | 1, Yes | 9, Unk",,,,,,,,RH,,,,
calc6,alcohol_abusedependence,,descriptive,"<div style=""color: red; font-style: italic; width: 100%; background-color: #ffffdd;"">INTERVIEWER: If never had more than a sip, END Alcohol section.</div>",,,,,,,[dcalc002] = '0',,,,,,
dcalc003,alcohol_abusedependence,,dropdown,"How old were you when you had your first drink? (i.e., not just a sip or a taste)","1, 1| 2, 2 | 3, 3| 4, 4| 5, 5| 6, 6|7, 7 | 8, 8 | 9, 9 | 10, 10 | 11, 11 | 12, 12 | 13, 13 | 14, 14 | 15, 15 | 16, 16 | 17, 17 | 18, 18 | 997, 997 | 998, 998 | 999, 999",AGE,autocomplete,,,,,,,,,,
calc7,alcohol_abusedependence,,descriptive,In what context did you have your first drink?,,,,,,,,,,,,,
dcalc004,alcohol_abusedependence,,radio,With family?,"0, No | 1, Yes | 9, Unk",,,,,,,,RH,,dcalc004,,
dcalc005,alcohol_abusedependence,,radio,With friends?,"0, No | 1, Yes | 9, Unk",,,,,,,,RH,,dcalc004,,
dcalc006,alcohol_abusedependence,,radio,Religious occasions?,"0, No | 1, Yes | 9, Unk",,,,,,,,RH,,dcalc004,,
dcalc007,alcohol_abusedependence,,radio,Alone,"0, No | 1, Yes | 9, Unk",,,,,,,,RH,,dcalc004,,
dcalc008,alcohol_abusedependence,,radio,Other,"0, No | 1, Yes | 9, Unk",,,,,,,,RH,,dcalc004,,
dcalc009,alcohol_abusedependence,,notes,Specify (Other),,,,,,,[dcalc008] = '1',,LH,,,,
calc8,alcohol_abusedependence,,descriptive,"<div style=""font-size: 12pt;display:block; width: 100%; background-color: #ffffdd; "">CURRENT USE</div>",,,,,,,,,,,,,
dcalc010,alcohol_abusedependence,,radio,Did you drink at all during the past 12 months?,"0, No | 1, Yes | 9, Unk",,,,,,,,RH,,,,
calc9,alcohol_abusedependence,,descriptive,"<div style=""color: red; font-style: italic; width: 100%; background-color: #ffffdd;"">INTERVIEWER: If no current use, SKIP to Past Quantity.</div>",,,,,,,[dcalc010] = '0',,,,,,
dcalc011,alcohol_abusedependence,,radio,"In the past 12 months, how often did you usually drink?","1, Almost every day | 2, 3-5 times per week | 3, 1-2 times per week | 4, 1-3 times per month | 5, Less than once per month | 9, Unknown",,,,,,[dcalc010] = '1',,LV,,,,
dcalc012,alcohol_abusedependence,,radio,What do you usually drink?        ,"1, Beer | 2, Wine | 3, Whiskey | 4, Vodka | 5, Gin | 6, Other",,,,,,[dcalc010] = '1',,LH,,,,
dcalc013,alcohol_abusedependence,,notes,Specify (Other),,,,,,,[dcalc012] = '6',,LH,,,,
dcalc014,alcohol_abusedependence,,text,"On the days that you drank, on average, how many drinks did you usually have? (In 24 hours)",,NUMBER OF DRINKS,number,,,,[dcalc010] = '1',,RH,,,,
dcalc015,alcohol_abusedependence,,radio,Do you usually drink to get drunk?,"0, No | 1, Yes | 9, Unk",,,,,,[dcalc010] = '1',,RH,,,,
dcalc016,alcohol_abusedependence,,text,How long have you been drinking this amount?,,MONTHS,number,,,,[dcalc010] = '1',,RH,,,,
calc10,alcohol_abusedependence,,descriptive,"<div style=""font-size: 12pt;display:block; width: 100%; background-color: #ffffdd; "">QUANTITY/PAST FREQUENCY</div>",,,,,,,[dcalc010] = '1',,,,,,
dcalc017,alcohol_abusedependence,,radio,Was there ever a time when you usually drank more often than (quote current frequency)?  ,"0, No | 1, Yes | 9, Unk",,,,,,[dcalc010] = '1',,RH,,,,
dcalc018,alcohol_abusedependence,,radio,How often did you drink then?,"1, Only once or twice ever | 2, Less than once a month | 3, Once a month | 4, Once a week | 5, 2-4 days a week | 6, 5-7 days a week",,,,,,[dcalc017] = '1',,LV,,,,
dcalc019,alcohol_abusedependence,,text,"How long ago did you stop drinking that often?
",,,,,,,[dcalc010] = '1',,,,,,
dcalc020,alcohol_abusedependence,,text,Code the number of months or best approximation since last time.,,MONTHS,number,,,,[dcalc010] = '1',,,,,,
calc11,alcohol_abusedependence,,descriptive,"<div style=""font-size: 12pt;display:block; width: 100%; background-color: #ffffdd; "">PAST QUANTITY</div>",,,,,,,,,,,,,
dcalc021,alcohol_abusedependence,,radio,Was there ever a time when you usually drank more than (quote current quantity) or a time when you drank the most?,"0, No | 1, Yes | 9, Unk",,,,,,,,RH,,,,
dcalc022,alcohol_abusedependence,,dropdown,"How much did you usually drink then?  
Code for highest quantity.","1, One drink | 2, Two drinks | 3, Thress drinks | 4, Four drinks | 5, Five drinks | 6, Six drinks | 7, Seven to 9 drinks | 8, More than 9 drinks",,,,,,[dcalc021] = '1',,,,,,
dcalc023,alcohol_abusedependence,,text,How long ago did you stop drinking that much?,,,,,,,[dcalc021] = '1',,,,,,
dcalc024,alcohol_abusedependence,,text,Code duration of episode in months.,,MONTHS,number,,,,[dcalc021] = '1',,,,,,
dcalc025,alcohol_abusedependence,,radio,Have you ever gotten drunk?,"0, No | 1, Yes | 9, Unk",,,,,,,,RH,,,,
dcalc026,alcohol_abusedependence,,radio,How many times have you been drunk?,"1, Once | 2, Two or three times | 3, Four to six times | 4, Seven to ten times | 5, More than ten times",,,,,,[dcalc025] = '1',,LH,,,,
calc12,alcohol_abusedependence,,descriptive,"<div style=""font-size: 14pt;text-decoration: underline;width: 100%; background-color: #ffffdd;"">SYMPTOMS: ALCOHOL ABUSE/DEPENDENCE</div>
<div style=""font-size: 12pt;display:block; width: 100%; background-color: #ffffdd; "">ABUSE</div>",,,,,,,,,,,,,
calc13,alcohol_abusedependence,,descriptive,Did your drinking ever cause you to:,,,,,,,,,,,,,
dcalc027,alcohol_abusedependence,,radio,"Have problems at home, work, or school?","0, No | 1, Yes | 9, Unk",,,,,,,,,,dcalc027,,
dcalc028,alcohol_abusedependence,,radio,Have problems at school like getting in trouble or suspended?,"0, No | 1, Yes | 9, Unk",,,,,,,,,,dcalc027,,
dcalc029,alcohol_abusedependence,,radio,Have lower grades at school or fail classes?,"0, No | 1, Yes | 9, Unk",,,,,,,,,,dcalc027,,
dcalc030,alcohol_abusedependence,,radio,Get into physical fights?,"0, No | 1, Yes | 9, Unk",,,,,,,,,,dcalc027,,
dcalc031,alcohol_abusedependence,,radio,Lose friends?,"0, No | 1, Yes | 9, Unk",,,,,,,,,,dcalc027,,
dcalc032,alcohol_abusedependence,,radio,Did you continue to drink even though you knew it caused you any of these problems?,"0, No | 1, Yes | 9, Unk",,,,,,[dcalc027] = '1' or [dcalc028] = '1' or [dcalc029] = '1' or [dcalc030] = '1' or [dcalc031] = '1',,,,dcalc027,,
dcalc033,alcohol_abusedependence,,dropdown,"How old were you the first time you:
<div style=""color: purple; font-style: italic; width: 100%; background-color: #ffffdd;"">INTERVIEWER: Mention items coded YES in the above FIVE items.</div>","1, 1 | 2, 2 | 3, 3 | 4, 4 | 5, 5 | 6, 6 | 7, 7 | 8, 8 | 9, 9 | 10, 10 | 11, 11 | 12, 12 | 13, 13 | 14, 14 | 15, 15 | 16, 16 | 17, 17 | 18, 18 | 997, 997 | 998, 998 | 999, 999",AGE,autocomplete,,,,[dcalc027] = '1' or [dcalc028] = '1' or [dcalc029] = '1' or [dcalc030] = '1' or [dcalc031] = '1',,,,,,
dcalc034,alcohol_abusedependence,,radio,Did you miss school to go drinking or because you were hung-over?,"0, No | 1, Yes | 9, Unk",,,,,,,,RH,,,,
dcalc035,alcohol_abusedependence,,text,How many times?,,TIMES,number,,,,[dcalc034] = '1',,,,,,
dcalc036,alcohol_abusedependence,,radio,Did you go to school right after you had been drinking or drink while you were at school?,"0, No | 1, Yes | 9, Unk",,,,,,,,RH,,,,
dcalc037,alcohol_abusedependence,,text,How many times?,,TIMES,number,,,,[dcalc036] = '1',,,,,,
dcalc038,alcohol_abusedependence,,radio,Did you drink before you did something important or while you were doing something important-like babysitting or working?,"0, No | 1, Yes | 9, Unk",,,,,,,,RH,,,,
dcalc039,alcohol_abusedependence,,text,How many times?,,TIMES,number,,,,[dcalc038] = '1',,,,,,
dcalc040,alcohol_abusedependence,,radio,Have you ever been arrested because you had gotten into trouble with the police or you were drunk or had been drinking?   ,"0, No | 1, Yes | 9, Unk",,,,,,,,RH,,,,
dcalc041,alcohol_abusedependence,,dropdown,How old were you the first time this happened?,"1, 1| 2, 2 | 3, 3| 4, 4| 5, 5| 6, 6|7, 7 | 8, 8 | 9, 9 | 10, 10 | 11, 11 | 12, 12 | 13, 13 | 14, 14 | 15, 15 | 16, 16 | 17, 17 | 18, 18 | 997, 997 | 998, 998 | 999, 999",AGE,autocomplete,,,,[dcalc040] = '1',,,,,,
dcalc042,alcohol_abusedependence,,text,How many times?,,TIMES,number,,,,[dcalc040] = '1',,,,,,
dcalc043,alcohol_abusedependence,,radio,"Have you been drinking in a situation where you could get hurt -like when using knives, riding a bike, crossing against traffic, swimming, or driving in a car?","0, No | 1, Yes | 9, Unk",,,,,,,,RH,,,,
dcalc044,alcohol_abusedependence,,text,How many times?,,TIMES,number,,,,[dcalc043] = '1',,,,,,
dcalc045,alcohol_abusedependence,,radio,Did you actually get hurt in any of these situations?,"0, No | 1, Yes | 9, Unk",,,,,,[dcalc043] = '1',,RH,,,,
dcalc046,alcohol_abusedependence,,notes,Explain,,,,,,,[dcalc043] = '1',,LH,,,,
dcalc047,alcohol_abusedependence,,radio,Have you used alcohol while taking medications or drugs that you knew were dangerous to mix with alcohol?,"0, No | 1, Yes | 9, Unk",,,,,,,,RH,,,,
dcalc048,alcohol_abusedependence,,radio,"<div style=""color: purple; font-style: italic; width: 100%; background-color: #ffffdd;"">INTERVIEWER: Did participant answer 'NO' to all Abuse probes?</div>","0, No | 1, Yes | 9, Unk",,,,,,,,,,dcalc048,,
dcalc049,alcohol_abusedependence,,radio,"<div style=""color: purple; font-style: italic; width: 100%; background-color: #ffffdd;"">INTERVIEWER: Frequency less than once/week?</div>","0, No | 1, Yes | 9, Unk",,,,,,,,,,dcalc048,,
dcalc050,alcohol_abusedependence,,radio,"<div style=""color: purple; font-style: italic; width: 100%; background-color: #ffffdd;"">INTERVIEWER: Quantity always two drinks or less?</div>","0, No | 1, Yes | 9, Unk",,,,,,,,,,dcalc048,,
dcalc051,alcohol_abusedependence,,radio,"<div style=""color: purple; font-style: italic; width: 100%; background-color: #ffffdd;"">INTERVIEWER: Never got drunk. </div>","0, No | 1, Yes | 9, Unk",,,,,,,,,,dcalc048,,
calc15,alcohol_abusedependence,,descriptive,"<div style=""color: red; font-style: italic; width: 100%; background-color: #ffffdd;"">INTERVIEWER: If YES to all, END Alcohol section.</div>",,,,,,,[dcalc048] = '1' and [dcalc049] = '1' and [dcalc050] = '1' and [dcalc051] = '1',,,,,,
calc16,alcohol_abusedependence,,descriptive,"
<div style=""font-size: 12pt;display:block; width: 100%; background-color: #ffffdd; "">DEPENDENCE</div>",,,,,,,,,,,,,
dcalc052,alcohol_abusedependence,,radio,Have your parents or friends worried about your drinking?,"0, No | 1, Yes | 9, Unk",,,,,,,,,,dcalc052,,
dcalc053,alcohol_abusedependence,,radio,Have you ever felt guilty about your drinking?,"0, No | 1, Yes | 9, Unk",,,,,,,,,,dcalc052,,
dcalc054,alcohol_abusedependence,,radio,Did you ever feel that you should cut down on your drinking?,"0, No | 1, Yes | 9, Unk",,,,,,,,,,dcalc052,,
dcalc055,alcohol_abusedependence,,radio,Have you ever tried to stop or cut down on drinking?,"0, No | 1, Yes | 9, Unk",,,,,,,,,,dcalc052,,
dcalc056,alcohol_abusedependence,,dropdown,How old were you the first time?,"1, 1| 2, 2 | 3, 3| 4, 4| 5, 5| 6, 6|7, 7 | 8, 8 | 9, 9 | 10, 10 | 11, 11 | 12, 12 | 13, 13 | 14, 14 | 15, 15 | 16, 16 | 17, 17 | 18, 18 | 997, 997 | 998, 998 | 999, 999",AGE,autocomplete,,,,[dcalc055] = '1',,,,,,
dcalc057,alcohol_abusedependence,,text,How many times have you tried to cut down or stop?,,TIMES,number,,,,[dcalc055] = '1',,,,,,
dcalc058,alcohol_abusedependence,,text,How many times have you tried to cut down and stop and found that you could not?,,TIMES,number,,,,[dcalc055] = '1',,,,,,
dcalc059,alcohol_abusedependence,,radio,Have you ever had so much to drink that you passed out?  ,"0, No | 1, Yes | 9, Unk",,,,,,,,,,dcalc059,,
dcalc060,alcohol_abusedependence,,radio,Has this happened more than once? ,"0, No | 1, Yes | 9, Unk",,,,,,[dcalc059] = '1',,,,dcalc059,,
dcalc061,alcohol_abusedependence,,dropdown,How old were you the first time this happened?,"1, 1| 2, 2 | 3, 3| 4, 4| 5, 5| 6, 6|7, 7 | 8, 8 | 9, 9 | 10, 10 | 11, 11 | 12, 12 | 13, 13 | 14, 14 | 15, 15 | 16, 16 | 17, 17 | 18, 18 | 997, 997 | 998, 998 | 999, 999",AGE,autocomplete,,,,[dcalc059] = '1',,,,,,
dcalc062,alcohol_abusedependence,,radio,"Have you ever had a blackout (i.e., when you did not pass out, but you drank enough so that the next day you could not remember things you said or did)?","0, No | 1, Yes | 9, Unk",,,,,,,,RH,,,,
dcalc063,alcohol_abusedependence,,text,How many times has this happened?,,TIMES,number,,,,[dcalc062] = '1',,,,,,
dcalc064,alcohol_abusedependence,,dropdown,How old were you the first time this happened?,"1, 1| 2, 2 | 3, 3| 4, 4| 5, 5| 6, 6|7, 7 | 8, 8 | 9, 9 | 10, 10 | 11, 11 | 12, 12 | 13, 13 | 14, 14 | 15, 15 | 16, 16 | 17, 17 | 18, 18 | 997, 997 | 998, 998 | 999, 999",AGE,autocomplete,,,,[dcalc062] = '1',,,,,,
dcalc065,alcohol_abusedependence,,radio,Were there times when you drank more alcohol than you thought you would or planned to drink?,"0, No | 1, Yes | 9, Unk",,,,,,,,,,dcalc065,,
dcalc066,alcohol_abusedependence,,radio,Were there ever times when you drank more often than you thought you would?,"0, No | 1, Yes | 9, Unk",,,,,,,,,,dcalc065,,
dcalc067,alcohol_abusedependence,,radio,Has there ever been a period when you spent so much time drinking or recovering from the effects of alcohol that you had little time for anything else?,"0, No | 1, Yes | 9, Unk",,,,,,,,,,dcalc065,,
dcalc068,alcohol_abusedependence,,radio,"In situations where you couldn't drink, did you ever have such a strong desire for alcohol that you couldn't think of anything else?","0, No | 1, Yes | 9, Unk",,,,,,,,,,dcalc065,,
dcalc069,alcohol_abusedependence,,radio,"When you couldn't get alcohol easily, did you worry about where you would get it?","0, No | 1, Yes | 9, Unk",,,,,,,,,,dcalc065,,
dcalc070,alcohol_abusedependence,,radio,"When you couldn't get alcohol easily, did you go to a lot of effort to get it?","0, No | 1, Yes | 9, Unk",,,,,,,,,,dcalc065,,
dcalc071,alcohol_abusedependence,,radio,Did you ever need to drink a lot more in order to get drunk?,"0, No | 1, Yes | 9, Unk",,,,,,,,,,dcalc065,,
dcalc072,alcohol_abusedependence,,radio,Did you find that you could no longer get drunk on the amount you used to drink?,"0, No | 1, Yes | 9, Unk",,,,,,,,,,dcalc065,,
dcalc073,alcohol_abusedependence,,radio,Have you ever given up or cut down on important activities - like sports or hanging out with friends or family - because of your drinking?,"0, No | 1, Yes | 9, Unk",,,,,,,,,,dcalc065,,
dcalc074,alcohol_abusedependence,,radio,Has this happened more than once?,"0, No | 1, Yes | 9, Unk",,,,,,[dcalc073] = '1',,,,dcalc065,,
calc17,alcohol_abusedependence,,descriptive,"<div style=""text-decoration: underline;display:block; width: 100%; background-color: #ffffdd;"">EFFECTS ON MOOD</div>",,,,,,,,,,,,,
dcalc075,alcohol_abusedependence,,radio,"During this time, did you ever become sad, depressed, or more irritable?","0, No | 1, Yes | 9, Unk",,,,,,,,,,dcalc075,,
